"","id","organismo","linea_servicio","dia","fecha","afluencia_tarjeta","afluencia_boleto","afluencia_total"
"1625",19226,"STE-Trolebús","L1 Eje Central","Domingo","03-01-2021",NA,NA,27430
"1626",19227,"STE-Trolebús","L2 Eje 2 sur","Domingo","03-01-2021",NA,NA,2196
"1627",19228,"STE-Trolebús","L3 Eje 7 Sur","Domingo","03-01-2021",NA,NA,2791
"1628",19229,"STE-Trolebús","L4 Pto Aéreo-Rosario","Domingo","03-01-2021",NA,NA,4645
"1629",19230,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Domingo","03-01-2021",NA,NA,3763
"1630",19231,"STE-Trolebús","L6 Rosario-Chapultepec","Domingo","03-01-2021",NA,NA,4011
"1631",19232,"STE-Trolebús","L7 Lomas Estrella-CU","Domingo","03-01-2021",NA,NA,5600
"1632",19233,"STE-Trolebús","L8 Circuito IPN","Domingo","03-01-2021",NA,NA,0
"1633",19234,"STE-Trolebús","L1 Eje Central","Lunes","04-01-2021",NA,NA,47414
"1634",19235,"STE-Trolebús","L2 Eje 2 sur","Lunes","04-01-2021",NA,NA,4314
"1635",19236,"STE-Trolebús","L3 Eje 7 Sur","Lunes","04-01-2021",NA,NA,4854
"1636",19237,"STE-Trolebús","L4 Pto Aéreo-Rosario","Lunes","04-01-2021",NA,NA,9818
"1637",19238,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Lunes","04-01-2021",NA,NA,6470
"1638",19239,"STE-Trolebús","L6 Rosario-Chapultepec","Lunes","04-01-2021",NA,NA,5763
"1639",19240,"STE-Trolebús","L7 Lomas Estrella-CU","Lunes","04-01-2021",NA,NA,10126
"1640",19241,"STE-Trolebús","L8 Circuito IPN","Lunes","04-01-2021",NA,NA,0
"1641",19242,"STE-Trolebús","L1 Eje Central","Martes","05-01-2021",NA,NA,48405
"1642",19243,"STE-Trolebús","L2 Eje 2 sur","Martes","05-01-2021",NA,NA,4706
"1643",19244,"STE-Trolebús","L3 Eje 7 Sur","Martes","05-01-2021",NA,NA,5534
"1644",19245,"STE-Trolebús","L4 Pto Aéreo-Rosario","Martes","05-01-2021",NA,NA,11780
"1645",19246,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Martes","05-01-2021",NA,NA,6444
"1646",19247,"STE-Trolebús","L6 Rosario-Chapultepec","Martes","05-01-2021",NA,NA,4590
"1647",19248,"STE-Trolebús","L7 Lomas Estrella-CU","Martes","05-01-2021",NA,NA,10013
"1648",19249,"STE-Trolebús","L8 Circuito IPN","Martes","05-01-2021",NA,NA,0
"1649",19250,"STE-Trolebús","L1 Eje Central","Miércoles","06-01-2021",NA,NA,39663
"1650",19251,"STE-Trolebús","L2 Eje 2 sur","Miércoles","06-01-2021",NA,NA,4751
"1651",19252,"STE-Trolebús","L3 Eje 7 Sur","Miércoles","06-01-2021",NA,NA,4576
"1652",19253,"STE-Trolebús","L4 Pto Aéreo-Rosario","Miércoles","06-01-2021",NA,NA,10574
"1653",19254,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Miércoles","06-01-2021",NA,NA,4905
"1654",19255,"STE-Trolebús","L6 Rosario-Chapultepec","Miércoles","06-01-2021",NA,NA,5580
"1655",19256,"STE-Trolebús","L7 Lomas Estrella-CU","Miércoles","06-01-2021",NA,NA,9169
"1656",19257,"STE-Trolebús","L8 Circuito IPN","Miércoles","06-01-2021",NA,NA,0
"1657",19258,"STE-Trolebús","L1 Eje Central","Jueves","07-01-2021",NA,NA,41880
"1658",19259,"STE-Trolebús","L2 Eje 2 sur","Jueves","07-01-2021",NA,NA,3674
"1659",19260,"STE-Trolebús","L3 Eje 7 Sur","Jueves","07-01-2021",NA,NA,4799
"1660",19261,"STE-Trolebús","L4 Pto Aéreo-Rosario","Jueves","07-01-2021",NA,NA,10047
"1661",19262,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Jueves","07-01-2021",NA,NA,5753
"1662",19263,"STE-Trolebús","L6 Rosario-Chapultepec","Jueves","07-01-2021",NA,NA,5991
"1663",19264,"STE-Trolebús","L7 Lomas Estrella-CU","Jueves","07-01-2021",NA,NA,9594
"1664",19265,"STE-Trolebús","L8 Circuito IPN","Jueves","07-01-2021",NA,NA,0
"1665",19266,"STE-Trolebús","L1 Eje Central","Viernes","08-01-2021",NA,NA,42049
"1666",19267,"STE-Trolebús","L2 Eje 2 sur","Viernes","08-01-2021",NA,NA,3844
"1667",19268,"STE-Trolebús","L3 Eje 7 Sur","Viernes","08-01-2021",NA,NA,5243
"1668",19269,"STE-Trolebús","L4 Pto Aéreo-Rosario","Viernes","08-01-2021",NA,NA,10945
"1669",19270,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Viernes","08-01-2021",NA,NA,6262
"1670",19271,"STE-Trolebús","L6 Rosario-Chapultepec","Viernes","08-01-2021",NA,NA,6340
"1671",19272,"STE-Trolebús","L7 Lomas Estrella-CU","Viernes","08-01-2021",NA,NA,9999
"1672",19273,"STE-Trolebús","L8 Circuito IPN","Viernes","08-01-2021",NA,NA,0
"1673",19274,"STE-Trolebús","L1 Eje Central","Sábado","09-01-2021",NA,NA,63054
"1674",19275,"STE-Trolebús","L2 Eje 2 sur","Sábado","09-01-2021",NA,NA,6084
"1675",19276,"STE-Trolebús","L3 Eje 7 Sur","Sábado","09-01-2021",NA,NA,1072
"1676",19277,"STE-Trolebús","L4 Pto Aéreo-Rosario","Sábado","09-01-2021",NA,NA,12177
"1677",19278,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Sábado","09-01-2021",NA,NA,6065
"1678",19279,"STE-Trolebús","L6 Rosario-Chapultepec","Sábado","09-01-2021",NA,NA,5524
"1679",19280,"STE-Trolebús","L7 Lomas Estrella-CU","Sábado","09-01-2021",NA,NA,7519
"1680",19281,"STE-Trolebús","L8 Circuito IPN","Sábado","09-01-2021",NA,NA,0
"1681",19282,"STE-Trolebús","L1 Eje Central","Domingo","10-01-2021",NA,NA,44623
"1682",19283,"STE-Trolebús","L2 Eje 2 sur","Domingo","10-01-2021",NA,NA,3428
"1683",19284,"STE-Trolebús","L3 Eje 7 Sur","Domingo","10-01-2021",NA,NA,4586
"1684",19285,"STE-Trolebús","L4 Pto Aéreo-Rosario","Domingo","10-01-2021",NA,NA,8207
"1685",19286,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Domingo","10-01-2021",NA,NA,2458
"1686",19287,"STE-Trolebús","L6 Rosario-Chapultepec","Domingo","10-01-2021",NA,NA,3437
"1687",19288,"STE-Trolebús","L7 Lomas Estrella-CU","Domingo","10-01-2021",NA,NA,5511
"1688",19289,"STE-Trolebús","L8 Circuito IPN","Domingo","10-01-2021",NA,NA,0
"1689",19290,"STE-Trolebús","L1 Eje Central","Lunes","11-01-2021",NA,NA,80769
"1690",19291,"STE-Trolebús","L2 Eje 2 sur","Lunes","11-01-2021",NA,NA,12673
"1691",19292,"STE-Trolebús","L3 Eje 7 Sur","Lunes","11-01-2021",NA,NA,8916
"1692",19293,"STE-Trolebús","L4 Pto Aéreo-Rosario","Lunes","11-01-2021",NA,NA,14860
"1693",19294,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Lunes","11-01-2021",NA,NA,4939
"1694",19295,"STE-Trolebús","L6 Rosario-Chapultepec","Lunes","11-01-2021",NA,NA,8668
"1695",19296,"STE-Trolebús","L7 Lomas Estrella-CU","Lunes","11-01-2021",NA,NA,9372
"1696",19297,"STE-Trolebús","L8 Circuito IPN","Lunes","11-01-2021",NA,NA,0
"1697",19298,"STE-Trolebús","L1 Eje Central","Martes","12-01-2021",NA,NA,70164
"1698",19299,"STE-Trolebús","L2 Eje 2 sur","Martes","12-01-2021",NA,NA,11527
"1699",19300,"STE-Trolebús","L3 Eje 7 Sur","Martes","12-01-2021",NA,NA,11433
"1700",19301,"STE-Trolebús","L4 Pto Aéreo-Rosario","Martes","12-01-2021",NA,NA,13670
"1701",19302,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Martes","12-01-2021",NA,NA,4095
"1702",19303,"STE-Trolebús","L6 Rosario-Chapultepec","Martes","12-01-2021",NA,NA,5699
"1703",19304,"STE-Trolebús","L7 Lomas Estrella-CU","Martes","12-01-2021",NA,NA,7627
"1704",19305,"STE-Trolebús","L8 Circuito IPN","Martes","12-01-2021",NA,NA,0
"1705",19306,"STE-Trolebús","L1 Eje Central","Miércoles","13-01-2021",NA,NA,71373
"1706",19307,"STE-Trolebús","L2 Eje 2 sur","Miércoles","13-01-2021",NA,NA,11296
"1707",19308,"STE-Trolebús","L3 Eje 7 Sur","Miércoles","13-01-2021",NA,NA,9406
"1708",19309,"STE-Trolebús","L4 Pto Aéreo-Rosario","Miércoles","13-01-2021",NA,NA,11704
"1709",19310,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Miércoles","13-01-2021",NA,NA,5256
"1710",19311,"STE-Trolebús","L6 Rosario-Chapultepec","Miércoles","13-01-2021",NA,NA,5307
"1711",19312,"STE-Trolebús","L7 Lomas Estrella-CU","Miércoles","13-01-2021",NA,NA,8348
"1712",19313,"STE-Trolebús","L8 Circuito IPN","Miércoles","13-01-2021",NA,NA,0
"1713",19314,"STE-Trolebús","L1 Eje Central","Jueves","14-01-2021",NA,NA,67462
"1714",19315,"STE-Trolebús","L2 Eje 2 sur","Jueves","14-01-2021",NA,NA,9902
"1715",19316,"STE-Trolebús","L3 Eje 7 Sur","Jueves","14-01-2021",NA,NA,11539
"1716",19317,"STE-Trolebús","L4 Pto Aéreo-Rosario","Jueves","14-01-2021",NA,NA,12237
"1717",19318,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Jueves","14-01-2021",NA,NA,5829
"1718",19319,"STE-Trolebús","L6 Rosario-Chapultepec","Jueves","14-01-2021",NA,NA,4852
"1719",19320,"STE-Trolebús","L7 Lomas Estrella-CU","Jueves","14-01-2021",NA,NA,9166
"1720",19321,"STE-Trolebús","L8 Circuito IPN","Jueves","14-01-2021",NA,NA,0
"1721",19322,"STE-Trolebús","L1 Eje Central","Viernes","15-01-2021",NA,NA,73839
"1722",19323,"STE-Trolebús","L2 Eje 2 sur","Viernes","15-01-2021",NA,NA,13766
"1723",19324,"STE-Trolebús","L3 Eje 7 Sur","Viernes","15-01-2021",NA,NA,8666
"1724",19325,"STE-Trolebús","L4 Pto Aéreo-Rosario","Viernes","15-01-2021",NA,NA,10604
"1725",19326,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Viernes","15-01-2021",NA,NA,6364
"1726",19327,"STE-Trolebús","L6 Rosario-Chapultepec","Viernes","15-01-2021",NA,NA,6125
"1727",19328,"STE-Trolebús","L7 Lomas Estrella-CU","Viernes","15-01-2021",NA,NA,9825
"1728",19329,"STE-Trolebús","L8 Circuito IPN","Viernes","15-01-2021",NA,NA,0
"1729",19330,"STE-Trolebús","L1 Eje Central","Sábado","16-01-2021",NA,NA,57972
"1730",19331,"STE-Trolebús","L2 Eje 2 sur","Sábado","16-01-2021",NA,NA,9979
"1731",19332,"STE-Trolebús","L3 Eje 7 Sur","Sábado","16-01-2021",NA,NA,8737
"1732",19333,"STE-Trolebús","L4 Pto Aéreo-Rosario","Sábado","16-01-2021",NA,NA,9802
"1733",19334,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Sábado","16-01-2021",NA,NA,4520
"1734",19335,"STE-Trolebús","L6 Rosario-Chapultepec","Sábado","16-01-2021",NA,NA,4433
"1735",19336,"STE-Trolebús","L7 Lomas Estrella-CU","Sábado","16-01-2021",NA,NA,7704
"1736",19337,"STE-Trolebús","L8 Circuito IPN","Sábado","16-01-2021",NA,NA,0
"1737",19338,"STE-Trolebús","L1 Eje Central","Domingo","17-01-2021",NA,NA,32430
"1738",19339,"STE-Trolebús","L2 Eje 2 sur","Domingo","17-01-2021",NA,NA,6280
"1739",19340,"STE-Trolebús","L3 Eje 7 Sur","Domingo","17-01-2021",NA,NA,5783
"1740",19341,"STE-Trolebús","L4 Pto Aéreo-Rosario","Domingo","17-01-2021",NA,NA,5556
"1741",19342,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Domingo","17-01-2021",NA,NA,3808
"1742",19343,"STE-Trolebús","L6 Rosario-Chapultepec","Domingo","17-01-2021",NA,NA,3830
"1743",19344,"STE-Trolebús","L7 Lomas Estrella-CU","Domingo","17-01-2021",NA,NA,4637
"1744",19345,"STE-Trolebús","L8 Circuito IPN","Domingo","17-01-2021",NA,NA,0
"1745",19346,"STE-Trolebús","L1 Eje Central","Lunes","18-01-2021",NA,NA,66947
"1746",19347,"STE-Trolebús","L2 Eje 2 sur","Lunes","18-01-2021",NA,NA,11851
"1747",19348,"STE-Trolebús","L3 Eje 7 Sur","Lunes","18-01-2021",NA,NA,11250
"1748",19349,"STE-Trolebús","L4 Pto Aéreo-Rosario","Lunes","18-01-2021",NA,NA,9944
"1749",19350,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Lunes","18-01-2021",NA,NA,6687
"1750",19351,"STE-Trolebús","L6 Rosario-Chapultepec","Lunes","18-01-2021",NA,NA,4800
"1751",19352,"STE-Trolebús","L7 Lomas Estrella-CU","Lunes","18-01-2021",NA,NA,8525
"1752",19353,"STE-Trolebús","L8 Circuito IPN","Lunes","18-01-2021",NA,NA,0
"1753",19354,"STE-Trolebús","L1 Eje Central","Martes","19-01-2021",NA,NA,65217
"1754",19355,"STE-Trolebús","L2 Eje 2 sur","Martes","19-01-2021",NA,NA,11540
"1755",19356,"STE-Trolebús","L3 Eje 7 Sur","Martes","19-01-2021",NA,NA,10789
"1756",19357,"STE-Trolebús","L4 Pto Aéreo-Rosario","Martes","19-01-2021",NA,NA,11033
"1757",19358,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Martes","19-01-2021",NA,NA,6111
"1758",19359,"STE-Trolebús","L6 Rosario-Chapultepec","Martes","19-01-2021",NA,NA,5404
"1759",19360,"STE-Trolebús","L7 Lomas Estrella-CU","Martes","19-01-2021",NA,NA,8820
"1760",19361,"STE-Trolebús","L8 Circuito IPN","Martes","19-01-2021",NA,NA,0
"1761",19362,"STE-Trolebús","L1 Eje Central","Miércoles","20-01-2021",NA,NA,63314
"1762",19363,"STE-Trolebús","L2 Eje 2 sur","Miércoles","20-01-2021",NA,NA,13121
"1763",19364,"STE-Trolebús","L3 Eje 7 Sur","Miércoles","20-01-2021",NA,NA,10094
"1764",19365,"STE-Trolebús","L4 Pto Aéreo-Rosario","Miércoles","20-01-2021",NA,NA,12026
"1765",19366,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Miércoles","20-01-2021",NA,NA,5276
"1766",19367,"STE-Trolebús","L6 Rosario-Chapultepec","Miércoles","20-01-2021",NA,NA,4851
"1767",19368,"STE-Trolebús","L7 Lomas Estrella-CU","Miércoles","20-01-2021",NA,NA,7749
"1768",19369,"STE-Trolebús","L8 Circuito IPN","Miércoles","20-01-2021",NA,NA,0
"1769",19370,"STE-Trolebús","L1 Eje Central","Jueves","21-01-2021",NA,NA,60835
"1770",19371,"STE-Trolebús","L2 Eje 2 sur","Jueves","21-01-2021",NA,NA,11907
"1771",19372,"STE-Trolebús","L3 Eje 7 Sur","Jueves","21-01-2021",NA,NA,10689
"1772",19373,"STE-Trolebús","L4 Pto Aéreo-Rosario","Jueves","21-01-2021",NA,NA,9749
"1773",19374,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Jueves","21-01-2021",NA,NA,5946
"1774",19375,"STE-Trolebús","L6 Rosario-Chapultepec","Jueves","21-01-2021",NA,NA,4785
"1775",19376,"STE-Trolebús","L7 Lomas Estrella-CU","Jueves","21-01-2021",NA,NA,9149
"1776",19377,"STE-Trolebús","L8 Circuito IPN","Jueves","21-01-2021",NA,NA,0
"1777",19378,"STE-Trolebús","L1 Eje Central","Viernes","22-01-2021",NA,NA,54755
"1778",19379,"STE-Trolebús","L2 Eje 2 sur","Viernes","22-01-2021",NA,NA,11515
"1779",19380,"STE-Trolebús","L3 Eje 7 Sur","Viernes","22-01-2021",NA,NA,10876
"1780",19381,"STE-Trolebús","L4 Pto Aéreo-Rosario","Viernes","22-01-2021",NA,NA,10769
"1781",19382,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Viernes","22-01-2021",NA,NA,6314
"1782",19383,"STE-Trolebús","L6 Rosario-Chapultepec","Viernes","22-01-2021",NA,NA,4896
"1783",19384,"STE-Trolebús","L7 Lomas Estrella-CU","Viernes","22-01-2021",NA,NA,9618
"1784",19385,"STE-Trolebús","L8 Circuito IPN","Viernes","22-01-2021",NA,NA,0
"1785",19386,"STE-Trolebús","L1 Eje Central","Sábado","23-01-2021",NA,NA,47825
"1786",19387,"STE-Trolebús","L2 Eje 2 sur","Sábado","23-01-2021",NA,NA,10825
"1787",19388,"STE-Trolebús","L3 Eje 7 Sur","Sábado","23-01-2021",NA,NA,9285
"1788",19389,"STE-Trolebús","L4 Pto Aéreo-Rosario","Sábado","23-01-2021",NA,NA,8419
"1789",19390,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Sábado","23-01-2021",NA,NA,5729
"1790",19391,"STE-Trolebús","L6 Rosario-Chapultepec","Sábado","23-01-2021",NA,NA,3621
"1791",19392,"STE-Trolebús","L7 Lomas Estrella-CU","Sábado","23-01-2021",NA,NA,6387
"1792",19393,"STE-Trolebús","L8 Circuito IPN","Sábado","23-01-2021",NA,NA,0
"1793",19394,"STE-Trolebús","L1 Eje Central","Domingo","24-01-2021",NA,NA,33996
"1794",19395,"STE-Trolebús","L2 Eje 2 sur","Domingo","24-01-2021",NA,NA,6414
"1795",19396,"STE-Trolebús","L3 Eje 7 Sur","Domingo","24-01-2021",NA,NA,4643
"1796",19397,"STE-Trolebús","L4 Pto Aéreo-Rosario","Domingo","24-01-2021",NA,NA,5729
"1797",19398,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Domingo","24-01-2021",NA,NA,3969
"1798",19399,"STE-Trolebús","L6 Rosario-Chapultepec","Domingo","24-01-2021",NA,NA,3536
"1799",19400,"STE-Trolebús","L7 Lomas Estrella-CU","Domingo","24-01-2021",NA,NA,5293
"1800",19401,"STE-Trolebús","L8 Circuito IPN","Domingo","24-01-2021",NA,NA,0
"1801",19402,"STE-Trolebús","L1 Eje Central","Lunes","25-01-2021",NA,NA,59012
"1802",19403,"STE-Trolebús","L2 Eje 2 sur","Lunes","25-01-2021",NA,NA,9326
"1803",19404,"STE-Trolebús","L3 Eje 7 Sur","Lunes","25-01-2021",NA,NA,10353
"1804",19405,"STE-Trolebús","L4 Pto Aéreo-Rosario","Lunes","25-01-2021",NA,NA,9101
"1805",19406,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Lunes","25-01-2021",NA,NA,5611
"1806",19407,"STE-Trolebús","L6 Rosario-Chapultepec","Lunes","25-01-2021",NA,NA,5229
"1807",19408,"STE-Trolebús","L7 Lomas Estrella-CU","Lunes","25-01-2021",NA,NA,7437
"1808",19409,"STE-Trolebús","L8 Circuito IPN","Lunes","25-01-2021",NA,NA,0
"1809",19410,"STE-Trolebús","L1 Eje Central","Martes","26-01-2021",NA,NA,60450
"1810",19411,"STE-Trolebús","L2 Eje 2 sur","Martes","26-01-2021",NA,NA,9892
"1811",19412,"STE-Trolebús","L3 Eje 7 Sur","Martes","26-01-2021",NA,NA,6485
"1812",19413,"STE-Trolebús","L4 Pto Aéreo-Rosario","Martes","26-01-2021",NA,NA,8500
"1813",19414,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Martes","26-01-2021",NA,NA,5360
"1814",19415,"STE-Trolebús","L6 Rosario-Chapultepec","Martes","26-01-2021",NA,NA,3824
"1815",19416,"STE-Trolebús","L7 Lomas Estrella-CU","Martes","26-01-2021",NA,NA,8032
"1816",19417,"STE-Trolebús","L8 Circuito IPN","Martes","26-01-2021",NA,NA,0
"1817",19418,"STE-Trolebús","L1 Eje Central","Miércoles","27-01-2021",NA,NA,61456
"1818",19419,"STE-Trolebús","L2 Eje 2 sur","Miércoles","27-01-2021",NA,NA,9371
"1819",19420,"STE-Trolebús","L3 Eje 7 Sur","Miércoles","27-01-2021",NA,NA,6401
"1820",19421,"STE-Trolebús","L4 Pto Aéreo-Rosario","Miércoles","27-01-2021",NA,NA,9521
"1821",19422,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Miércoles","27-01-2021",NA,NA,6011
"1822",19423,"STE-Trolebús","L6 Rosario-Chapultepec","Miércoles","27-01-2021",NA,NA,4109
"1823",19424,"STE-Trolebús","L7 Lomas Estrella-CU","Miércoles","27-01-2021",NA,NA,8408
"1824",19425,"STE-Trolebús","L8 Circuito IPN","Miércoles","27-01-2021",NA,NA,0
"1825",19426,"STE-Trolebús","L1 Eje Central","Jueves","28-01-2021",NA,NA,76110
"1826",19427,"STE-Trolebús","L2 Eje 2 sur","Jueves","28-01-2021",NA,NA,8553
"1827",19428,"STE-Trolebús","L3 Eje 7 Sur","Jueves","28-01-2021",NA,NA,8918
"1828",19429,"STE-Trolebús","L4 Pto Aéreo-Rosario","Jueves","28-01-2021",NA,NA,8847
"1829",19430,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Jueves","28-01-2021",NA,NA,6979
"1830",19431,"STE-Trolebús","L6 Rosario-Chapultepec","Jueves","28-01-2021",NA,NA,4373
"1831",19432,"STE-Trolebús","L7 Lomas Estrella-CU","Jueves","28-01-2021",NA,NA,8549
"1832",19433,"STE-Trolebús","L8 Circuito IPN","Jueves","28-01-2021",NA,NA,0
"1833",19434,"STE-Trolebús","L1 Eje Central","Viernes","29-01-2021",NA,NA,74712
"1834",19435,"STE-Trolebús","L2 Eje 2 sur","Viernes","29-01-2021",NA,NA,9043
"1835",19436,"STE-Trolebús","L3 Eje 7 Sur","Viernes","29-01-2021",NA,NA,11572
"1836",19437,"STE-Trolebús","L4 Pto Aéreo-Rosario","Viernes","29-01-2021",NA,NA,9297
"1837",19438,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Viernes","29-01-2021",NA,NA,5865
"1838",19439,"STE-Trolebús","L6 Rosario-Chapultepec","Viernes","29-01-2021",NA,NA,6220
"1839",19440,"STE-Trolebús","L7 Lomas Estrella-CU","Viernes","29-01-2021",NA,NA,8665
"1840",19441,"STE-Trolebús","L8 Circuito IPN","Viernes","29-01-2021",NA,NA,0
"1841",19442,"STE-Trolebús","L1 Eje Central","Sábado","30-01-2021",NA,NA,63058
"1842",19443,"STE-Trolebús","L2 Eje 2 sur","Sábado","30-01-2021",NA,NA,9653
"1843",19444,"STE-Trolebús","L3 Eje 7 Sur","Sábado","30-01-2021",NA,NA,8232
"1844",19445,"STE-Trolebús","L4 Pto Aéreo-Rosario","Sábado","30-01-2021",NA,NA,7174
"1845",19446,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Sábado","30-01-2021",NA,NA,4650
"1846",19447,"STE-Trolebús","L6 Rosario-Chapultepec","Sábado","30-01-2021",NA,NA,6105
"1847",19448,"STE-Trolebús","L7 Lomas Estrella-CU","Sábado","30-01-2021",NA,NA,6640
"1848",19449,"STE-Trolebús","L8 Circuito IPN","Sábado","30-01-2021",NA,NA,0
"1849",26648,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Sábado","30-01-2021",NA,NA,1695
"1850",19450,"STE-Trolebús","L1 Eje Central","Domingo","31-01-2021",NA,NA,43421
"1851",19451,"STE-Trolebús","L2 Eje 2 sur","Domingo","31-01-2021",NA,NA,2917
"1852",19452,"STE-Trolebús","L3 Eje 7 Sur","Domingo","31-01-2021",NA,NA,3638
"1853",19453,"STE-Trolebús","L4 Pto Aéreo-Rosario","Domingo","31-01-2021",NA,NA,3987
"1854",19454,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Domingo","31-01-2021",NA,NA,3517
"1855",19455,"STE-Trolebús","L6 Rosario-Chapultepec","Domingo","31-01-2021",NA,NA,3184
"1856",19456,"STE-Trolebús","L7 Lomas Estrella-CU","Domingo","31-01-2021",NA,NA,3635
"1857",19457,"STE-Trolebús","L8 Circuito IPN","Domingo","31-01-2021",NA,NA,0
"1858",26649,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Domingo","31-01-2021",NA,NA,1011
"1859",19458,"STE-Trolebús","L1 Eje Central","Lunes","01-02-2021",NA,NA,48353
"1860",19459,"STE-Trolebús","L2 Eje 2 sur","Lunes","01-02-2021",NA,NA,5096
"1861",19460,"STE-Trolebús","L3 Eje 7 Sur","Lunes","01-02-2021",NA,NA,5993
"1862",19461,"STE-Trolebús","L4 Pto Aéreo-Rosario","Lunes","01-02-2021",NA,NA,7913
"1863",19462,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Lunes","01-02-2021",NA,NA,4099
"1864",19463,"STE-Trolebús","L6 Rosario-Chapultepec","Lunes","01-02-2021",NA,NA,3613
"1865",19464,"STE-Trolebús","L7 Lomas Estrella-CU","Lunes","01-02-2021",NA,NA,5579
"1866",19465,"STE-Trolebús","L8 Circuito IPN","Lunes","01-02-2021",NA,NA,0
"1867",26650,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Lunes","01-02-2021",NA,NA,1983
"1868",19466,"STE-Trolebús","L1 Eje Central","Martes","02-02-2021",NA,NA,67923
"1869",19467,"STE-Trolebús","L2 Eje 2 sur","Martes","02-02-2021",NA,NA,9817
"1870",19468,"STE-Trolebús","L3 Eje 7 Sur","Martes","02-02-2021",NA,NA,8463
"1871",19469,"STE-Trolebús","L4 Pto Aéreo-Rosario","Martes","02-02-2021",NA,NA,7837
"1872",19470,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Martes","02-02-2021",NA,NA,6694
"1873",19471,"STE-Trolebús","L6 Rosario-Chapultepec","Martes","02-02-2021",NA,NA,5428
"1874",19472,"STE-Trolebús","L7 Lomas Estrella-CU","Martes","02-02-2021",NA,NA,8913
"1875",19473,"STE-Trolebús","L8 Circuito IPN","Martes","02-02-2021",NA,NA,0
"1876",26651,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Martes","02-02-2021",NA,NA,2064
"1877",19474,"STE-Trolebús","L1 Eje Central","Miércoles","03-02-2021",NA,NA,60920
"1878",19475,"STE-Trolebús","L2 Eje 2 sur","Miércoles","03-02-2021",NA,NA,10060
"1879",19476,"STE-Trolebús","L3 Eje 7 Sur","Miércoles","03-02-2021",NA,NA,7979
"1880",19477,"STE-Trolebús","L4 Pto Aéreo-Rosario","Miércoles","03-02-2021",NA,NA,8009
"1881",19478,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Miércoles","03-02-2021",NA,NA,6232
"1882",19479,"STE-Trolebús","L6 Rosario-Chapultepec","Miércoles","03-02-2021",NA,NA,4432
"1883",19480,"STE-Trolebús","L7 Lomas Estrella-CU","Miércoles","03-02-2021",NA,NA,8744
"1884",19481,"STE-Trolebús","L8 Circuito IPN","Miércoles","03-02-2021",NA,NA,0
"1885",26652,"STE-Trolebús","L9 Iztacalco-Villa de Cortés","Miércoles","03-02-2021",NA,NA,2758
"1886",19482,"STE-Trolebús","L1 Eje Central","Jueves","04-02-2021",NA,NA,66615
"1887",19483,"STE-Trolebús","L2 Eje 2 sur","Jueves","04-02-2021",NA,NA,9922
"1888",19484,"STE-Trolebús","L3 Eje 7 Sur","Jueves","04-02-2021",NA,NA,9429
"1889",19485,"STE-Trolebús","L4 Pto Aéreo-Rosario","Jueves","04-02-2021",NA,NA,8651
"1890",19486,"STE-Trolebús","L5 Sn Felipe-Hidalgo","Jueves","04-02-2021",NA,NA,6933
"1891",19487,"STE-Trolebús","L6 Rosario-Chapultepec","Jueves","04-02-2021",NA,NA,5431
"1892",19488,"STE-Trolebús","L7 Lomas Estrella-CU","Jueves","04-02-2021",NA,NA,7856
"1893",19489,"STE-Trolebús","L8 Circuito IPN","Jueves","04-02-2021",NA,NA,0
