,fecha,dia,mes,ano,linea,estacion,afluencia
506,24/05/2021,24,Mayo,2021,Linea 1,Gómez Farías,21359
507,25/05/2021,25,Mayo,2021,Linea 1,Gómez Farías,21657
508,26/05/2021,26,Mayo,2021,Linea 1,Gómez Farías,21615
509,27/05/2021,27,Mayo,2021,Linea 1,Gómez Farías,21685
510,28/05/2021,28,Mayo,2021,Linea 1,Gómez Farías,21597
511,29/05/2021,29,Mayo,2021,Linea 1,Gómez Farías,19849
512,30/05/2021,30,Mayo,2021,Linea 1,Gómez Farías,14245
513,31/05/2021,31,Mayo,2021,Linea 1,Gómez Farías,21117
515,02/06/2021,2,Junio,2021,Linea 1,Gómez Farías,22561
516,03/06/2021,3,Junio,2021,Linea 1,Gómez Farías,22489
517,04/06/2021,4,Junio,2021,Linea 1,Gómez Farías,22334
519,06/06/2021,6,Junio,2021,Linea 1,Gómez Farías,15211
520,07/06/2021,7,Junio,2021,Linea 1,Gómez Farías,22393
521,08/06/2021,8,Junio,2021,Linea 1,Gómez Farías,21429
522,09/06/2021,9,Junio,2021,Linea 1,Gómez Farías,23419
523,10/06/2021,10,Junio,2021,Linea 1,Gómez Farías,22858
524,11/06/2021,11,Junio,2021,Linea 1,Gómez Farías,22423
525,12/06/2021,12,Junio,2021,Linea 1,Gómez Farías,25879
526,13/06/2021,13,Junio,2021,Linea 1,Gómez Farías,14393
527,14/06/2021,14,Junio,2021,Linea 1,Gómez Farías,21751
528,15/06/2021,15,Junio,2021,Linea 1,Gómez Farías,23344
529,16/06/2021,16,Junio,2021,Linea 1,Gómez Farías,24008
530,17/06/2021,17,Junio,2021,Linea 1,Gómez Farías,26275
531,18/06/2021,18,Junio,2021,Linea 1,Gómez Farías,24551
532,19/06/2021,19,Junio,2021,Linea 1,Gómez Farías,25846
533,20/06/2021,20,Junio,2021,Linea 1,Gómez Farías,13752
534,21/06/2021,21,Junio,2021,Linea 1,Gómez Farías,25026
535,22/06/2021,22,Junio,2021,Linea 1,Gómez Farías,23209
536,23/06/2021,23,Junio,2021,Linea 1,Gómez Farías,22939
537,24/06/2021,24,Junio,2021,Linea 1,Gómez Farías,24112
538,25/06/2021,25,Junio,2021,Linea 1,Gómez Farías,24789
539,26/06/2021,26,Junio,2021,Linea 1,Gómez Farías,16695
540,27/06/2021,27,Junio,2021,Linea 1,Gómez Farías,24216
541,28/06/2021,28,Junio,2021,Linea 1,Gómez Farías,23233
542,29/06/2021,29,Junio,2021,Linea 1,Gómez Farías,22784
545,02/01/2021,2,Enero,2021,Linea 1,Blvd. Puerto Aéreo,10805
546,03/01/2021,3,Enero,2021,Linea 1,Blvd. Puerto Aéreo,8834
547,04/01/2021,4,Enero,2021,Linea 1,Blvd. Puerto Aéreo,16365
548,05/01/2021,5,Enero,2021,Linea 1,Blvd. Puerto Aéreo,15057
549,06/01/2021,6,Enero,2021,Linea 1,Blvd. Puerto Aéreo,15535
550,07/01/2021,7,Enero,2021,Linea 1,Blvd. Puerto Aéreo,10189
551,08/01/2021,8,Enero,2021,Linea 1,Blvd. Puerto Aéreo,12943
568,25/01/2021,25,Enero,2021,Linea 1,Blvd. Puerto Aéreo,13547
569,26/01/2021,26,Enero,2021,Linea 1,Blvd. Puerto Aéreo,8011
570,27/01/2021,27,Enero,2021,Linea 1,Blvd. Puerto Aéreo,9353
571,28/01/2021,28,Enero,2021,Linea 1,Blvd. Puerto Aéreo,9729
573,30/01/2021,30,Enero,2021,Linea 1,Blvd. Puerto Aéreo,9616
574,31/01/2021,31,Enero,2021,Linea 1,Blvd. Puerto Aéreo,5811
575,01/02/2021,1,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,8686
576,02/02/2021,2,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,10444
577,03/02/2021,3,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,11119
578,04/02/2021,4,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,10529
579,05/02/2021,5,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,10223
580,06/02/2021,6,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,8195
581,07/02/2021,7,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,6687
582,08/02/2021,8,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,9132
583,09/02/2021,9,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,10065
584,10/02/2021,10,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,9522
585,11/02/2021,11,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,10912
586,12/02/2021,12,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,11419
587,13/02/2021,13,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,11633
588,14/02/2021,14,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,7994
589,15/02/2021,15,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,14074
591,17/02/2021,17,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,11754
592,18/02/2021,18,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,13284
593,19/02/2021,19,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,12192
594,20/02/2021,20,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,11236
595,21/02/2021,21,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,7701
596,22/02/2021,22,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,10942
597,23/02/2021,23,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,11938
598,24/02/2021,24,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,13432
600,26/02/2021,26,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,13482
601,27/02/2021,27,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,14026
602,28/02/2021,28,Febrero,2021,Linea 1,Blvd. Puerto Aéreo,6974
603,01/03/2021,1,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,12185
604,02/03/2021,2,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,13654
605,03/03/2021,3,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,10208
606,04/03/2021,4,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,11911
607,05/03/2021,5,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,12718
608,06/03/2021,6,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,14221
609,07/03/2021,7,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,8222
610,08/03/2021,8,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,11644
611,09/03/2021,9,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,15387
613,11/03/2021,11,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,11381
614,12/03/2021,12,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,17198
616,14/03/2021,14,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,11207
617,15/03/2021,15,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,10155
618,16/03/2021,16,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,13573
620,18/03/2021,18,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,14108
621,19/03/2021,19,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,14916
622,20/03/2021,20,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,12552
623,21/03/2021,21,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,10459
624,22/03/2021,22,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,14928
625,23/03/2021,23,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,13644
626,24/03/2021,24,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,13825
627,25/03/2021,25,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,13874
629,27/03/2021,27,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,12684
630,28/03/2021,28,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,8699
631,29/03/2021,29,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,10614
632,30/03/2021,30,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,13579
633,31/03/2021,31,Marzo,2021,Linea 1,Blvd. Puerto Aéreo,12976
634,01/04/2021,1,Abril,2021,Linea 1,Blvd. Puerto Aéreo,10568
635,02/04/2021,2,Abril,2021,Linea 1,Blvd. Puerto Aéreo,9202
637,04/04/2021,4,Abril,2021,Linea 1,Blvd. Puerto Aéreo,8392
639,06/04/2021,6,Abril,2021,Linea 1,Blvd. Puerto Aéreo,12024
640,07/04/2021,7,Abril,2021,Linea 1,Blvd. Puerto Aéreo,11286
641,08/04/2021,8,Abril,2021,Linea 1,Blvd. Puerto Aéreo,12413
642,09/04/2021,9,Abril,2021,Linea 1,Blvd. Puerto Aéreo,13033
643,10/04/2021,10,Abril,2021,Linea 1,Blvd. Puerto Aéreo,11461
644,11/04/2021,11,Abril,2021,Linea 1,Blvd. Puerto Aéreo,9377
645,12/04/2021,12,Abril,2021,Linea 1,Blvd. Puerto Aéreo,12097
646,13/04/2021,13,Abril,2021,Linea 1,Blvd. Puerto Aéreo,11177
647,14/04/2021,14,Abril,2021,Linea 1,Blvd. Puerto Aéreo,10873
648,15/04/2021,15,Abril,2021,Linea 1,Blvd. Puerto Aéreo,13323
649,16/04/2021,16,Abril,2021,Linea 1,Blvd. Puerto Aéreo,12029
650,17/04/2021,17,Abril,2021,Linea 1,Blvd. Puerto Aéreo,11784
651,18/04/2021,18,Abril,2021,Linea 1,Blvd. Puerto Aéreo,8368
652,19/04/2021,19,Abril,2021,Linea 1,Blvd. Puerto Aéreo,11995
653,20/04/2021,20,Abril,2021,Linea 1,Blvd. Puerto Aéreo,9178
654,21/04/2021,21,Abril,2021,Linea 1,Blvd. Puerto Aéreo,12294
655,22/04/2021,22,Abril,2021,Linea 1,Blvd. Puerto Aéreo,10203
656,23/04/2021,23,Abril,2021,Linea 1,Blvd. Puerto Aéreo,14279
657,24/04/2021,24,Abril,2021,Linea 1,Blvd. Puerto Aéreo,10851
658,25/04/2021,25,Abril,2021,Linea 1,Blvd. Puerto Aéreo,8133
659,26/04/2021,26,Abril,2021,Linea 1,Blvd. Puerto Aéreo,10286
660,27/04/2021,27,Abril,2021,Linea 1,Blvd. Puerto Aéreo,13461
661,28/04/2021,28,Abril,2021,Linea 1,Blvd. Puerto Aéreo,11676
662,29/04/2021,29,Abril,2021,Linea 1,Blvd. Puerto Aéreo,12496
664,01/05/2021,1,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,11611
665,02/05/2021,2,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,8852
666,03/05/2021,3,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,12649
667,04/05/2021,4,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,14194
668,05/05/2021,5,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,13655
669,06/05/2021,6,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,15155
670,07/05/2021,7,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,15814
671,08/05/2021,8,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,15353
672,09/05/2021,9,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,10467
673,10/05/2021,10,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,18366
674,11/05/2021,11,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,17228
675,12/05/2021,12,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,16396
676,13/05/2021,13,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,11762
677,14/05/2021,14,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,12229
678,15/05/2021,15,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,10625
679,16/05/2021,16,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,12109
680,17/05/2021,17,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,12449
681,18/05/2021,18,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,13949
682,19/05/2021,19,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,12758
683,20/05/2021,20,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,11802
684,21/05/2021,21,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,11041
685,22/05/2021,22,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,12709
686,23/05/2021,23,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,8796
687,24/05/2021,24,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,14339
688,25/05/2021,25,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,11182
689,26/05/2021,26,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,11402
690,27/05/2021,27,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,10957
691,28/05/2021,28,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,13248
692,29/05/2021,29,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,11032
693,30/05/2021,30,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,8682
694,31/05/2021,31,Mayo,2021,Linea 1,Blvd. Puerto Aéreo,12938
695,01/06/2021,1,Junio,2021,Linea 1,Blvd. Puerto Aéreo,12489
696,02/06/2021,2,Junio,2021,Linea 1,Blvd. Puerto Aéreo,7756
697,03/06/2021,3,Junio,2021,Linea 1,Blvd. Puerto Aéreo,9314
699,05/06/2021,5,Junio,2021,Linea 1,Blvd. Puerto Aéreo,13929
700,06/06/2021,6,Junio,2021,Linea 1,Blvd. Puerto Aéreo,9803
701,07/06/2021,7,Junio,2021,Linea 1,Blvd. Puerto Aéreo,14723
702,08/06/2021,8,Junio,2021,Linea 1,Blvd. Puerto Aéreo,12539
703,09/06/2021,9,Junio,2021,Linea 1,Blvd. Puerto Aéreo,16219
704,10/06/2021,10,Junio,2021,Linea 1,Blvd. Puerto Aéreo,13653
705,11/06/2021,11,Junio,2021,Linea 1,Blvd. Puerto Aéreo,16325
706,12/06/2021,12,Junio,2021,Linea 1,Blvd. Puerto Aéreo,12286
707,13/06/2021,13,Junio,2021,Linea 1,Blvd. Puerto Aéreo,11777
708,14/06/2021,14,Junio,2021,Linea 1,Blvd. Puerto Aéreo,15643
709,15/06/2021,15,Junio,2021,Linea 1,Blvd. Puerto Aéreo,13292
710,16/06/2021,16,Junio,2021,Linea 1,Blvd. Puerto Aéreo,16163
712,18/06/2021,18,Junio,2021,Linea 1,Blvd. Puerto Aéreo,14649
713,19/06/2021,19,Junio,2021,Linea 1,Blvd. Puerto Aéreo,13767
714,20/06/2021,20,Junio,2021,Linea 1,Blvd. Puerto Aéreo,10112
715,21/06/2021,21,Junio,2021,Linea 1,Blvd. Puerto Aéreo,14365
717,23/06/2021,23,Junio,2021,Linea 1,Blvd. Puerto Aéreo,16382
718,24/06/2021,24,Junio,2021,Linea 1,Blvd. Puerto Aéreo,17432
719,25/06/2021,25,Junio,2021,Linea 1,Blvd. Puerto Aéreo,16371
720,26/06/2021,26,Junio,2021,Linea 1,Blvd. Puerto Aéreo,10398
721,27/06/2021,27,Junio,2021,Linea 1,Blvd. Puerto Aéreo,12651
722,28/06/2021,28,Junio,2021,Linea 1,Blvd. Puerto Aéreo,12721
723,29/06/2021,29,Junio,2021,Linea 1,Blvd. Puerto Aéreo,15207
724,30/06/2021,30,Junio,2021,Linea 1,Blvd. Puerto Aéreo,13494
725,01/01/2021,1,Enero,2021,Linea 1,Balbuena,2963
726,02/01/2021,2,Enero,2021,Linea 1,Balbuena,4511
727,03/01/2021,3,Enero,2021,Linea 1,Balbuena,3864
728,04/01/2021,4,Enero,2021,Linea 1,Balbuena,7462
729,05/01/2021,5,Enero,2021,Linea 1,Balbuena,7103
730,06/01/2021,6,Enero,2021,Linea 1,Balbuena,6444
731,07/01/2021,7,Enero,2021,Linea 1,Balbuena,6099
732,08/01/2021,8,Enero,2021,Linea 1,Balbuena,6379
749,25/01/2021,25,Enero,2021,Linea 1,Balbuena,3641
750,26/01/2021,26,Enero,2021,Linea 1,Balbuena,4028
751,27/01/2021,27,Enero,2021,Linea 1,Balbuena,4623
752,28/01/2021,28,Enero,2021,Linea 1,Balbuena,4463
753,29/01/2021,29,Enero,2021,Linea 1,Balbuena,4865
754,30/01/2021,30,Enero,2021,Linea 1,Balbuena,3941
755,31/01/2021,31,Enero,2021,Linea 1,Balbuena,2456
756,01/02/2021,1,Febrero,2021,Linea 1,Balbuena,3769
757,02/02/2021,2,Febrero,2021,Linea 1,Balbuena,5158
758,03/02/2021,3,Febrero,2021,Linea 1,Balbuena,5519
759,04/02/2021,4,Febrero,2021,Linea 1,Balbuena,5337
760,05/02/2021,5,Febrero,2021,Linea 1,Balbuena,4936
761,06/02/2021,6,Febrero,2021,Linea 1,Balbuena,4712
762,07/02/2021,7,Febrero,2021,Linea 1,Balbuena,2711
763,08/02/2021,8,Febrero,2021,Linea 1,Balbuena,5154
764,09/02/2021,9,Febrero,2021,Linea 1,Balbuena,5165
766,11/02/2021,11,Febrero,2021,Linea 1,Balbuena,6577
767,12/02/2021,12,Febrero,2021,Linea 1,Balbuena,5466
768,13/02/2021,13,Febrero,2021,Linea 1,Balbuena,5267
769,14/02/2021,14,Febrero,2021,Linea 1,Balbuena,3631
770,15/02/2021,15,Febrero,2021,Linea 1,Balbuena,5778
772,17/02/2021,17,Febrero,2021,Linea 1,Balbuena,5753
773,18/02/2021,18,Febrero,2021,Linea 1,Balbuena,6098
774,19/02/2021,19,Febrero,2021,Linea 1,Balbuena,6305
775,20/02/2021,20,Febrero,2021,Linea 1,Balbuena,5555
776,21/02/2021,21,Febrero,2021,Linea 1,Balbuena,2847
777,22/02/2021,22,Febrero,2021,Linea 1,Balbuena,6611
778,23/02/2021,23,Febrero,2021,Linea 1,Balbuena,5947
779,24/02/2021,24,Febrero,2021,Linea 1,Balbuena,6254
780,25/02/2021,25,Febrero,2021,Linea 1,Balbuena,6155
782,27/02/2021,27,Febrero,2021,Linea 1,Balbuena,5198
783,28/02/2021,28,Febrero,2021,Linea 1,Balbuena,3501
784,01/03/2021,1,Marzo,2021,Linea 1,Balbuena,6442
785,02/03/2021,2,Marzo,2021,Linea 1,Balbuena,6452
786,03/03/2021,3,Marzo,2021,Linea 1,Balbuena,6121
787,04/03/2021,4,Marzo,2021,Linea 1,Balbuena,6004
788,05/03/2021,5,Marzo,2021,Linea 1,Balbuena,5175
789,06/03/2021,6,Marzo,2021,Linea 1,Balbuena,6075
790,07/03/2021,7,Marzo,2021,Linea 1,Balbuena,2937
791,08/03/2021,8,Marzo,2021,Linea 1,Balbuena,6278
792,09/03/2021,9,Marzo,2021,Linea 1,Balbuena,5128
794,11/03/2021,11,Marzo,2021,Linea 1,Balbuena,5947
795,12/03/2021,12,Marzo,2021,Linea 1,Balbuena,6138
796,13/03/2021,13,Marzo,2021,Linea 1,Balbuena,5322
797,14/03/2021,14,Marzo,2021,Linea 1,Balbuena,3903
798,15/03/2021,15,Marzo,2021,Linea 1,Balbuena,4148
799,16/03/2021,16,Marzo,2021,Linea 1,Balbuena,7255
801,18/03/2021,18,Marzo,2021,Linea 1,Balbuena,7152
802,19/03/2021,19,Marzo,2021,Linea 1,Balbuena,7023
803,20/03/2021,20,Marzo,2021,Linea 1,Balbuena,5835
804,21/03/2021,21,Marzo,2021,Linea 1,Balbuena,3425
805,22/03/2021,22,Marzo,2021,Linea 1,Balbuena,6556
806,23/03/2021,23,Marzo,2021,Linea 1,Balbuena,5564
807,24/03/2021,24,Marzo,2021,Linea 1,Balbuena,6216
808,25/03/2021,25,Marzo,2021,Linea 1,Balbuena,5696
810,27/03/2021,27,Marzo,2021,Linea 1,Balbuena,5627
811,28/03/2021,28,Marzo,2021,Linea 1,Balbuena,4165
812,29/03/2021,29,Marzo,2021,Linea 1,Balbuena,5485
814,31/03/2021,31,Marzo,2021,Linea 1,Balbuena,5952
815,01/04/2021,1,Abril,2021,Linea 1,Balbuena,4752
816,02/04/2021,2,Abril,2021,Linea 1,Balbuena,3122
817,03/04/2021,3,Abril,2021,Linea 1,Balbuena,3466
818,04/04/2021,4,Abril,2021,Linea 1,Balbuena,3256
819,05/04/2021,5,Abril,2021,Linea 1,Balbuena,5896
820,06/04/2021,6,Abril,2021,Linea 1,Balbuena,5973
822,08/04/2021,8,Abril,2021,Linea 1,Balbuena,5913
823,09/04/2021,9,Abril,2021,Linea 1,Balbuena,6089
824,10/04/2021,10,Abril,2021,Linea 1,Balbuena,6002
825,11/04/2021,11,Abril,2021,Linea 1,Balbuena,3803
826,12/04/2021,12,Abril,2021,Linea 1,Balbuena,7221
828,14/04/2021,14,Abril,2021,Linea 1,Balbuena,6897
829,15/04/2021,15,Abril,2021,Linea 1,Balbuena,6504
831,17/04/2021,17,Abril,2021,Linea 1,Balbuena,6474
832,18/04/2021,18,Abril,2021,Linea 1,Balbuena,4175
833,19/04/2021,19,Abril,2021,Linea 1,Balbuena,6691
834,20/04/2021,20,Abril,2021,Linea 1,Balbuena,6732
835,21/04/2021,21,Abril,2021,Linea 1,Balbuena,6905
836,22/04/2021,22,Abril,2021,Linea 1,Balbuena,6379
837,23/04/2021,23,Abril,2021,Linea 1,Balbuena,6961
838,24/04/2021,24,Abril,2021,Linea 1,Balbuena,6174
840,26/04/2021,26,Abril,2021,Linea 1,Balbuena,6048
841,27/04/2021,27,Abril,2021,Linea 1,Balbuena,5832
842,28/04/2021,28,Abril,2021,Linea 1,Balbuena,5893
843,29/04/2021,29,Abril,2021,Linea 1,Balbuena,5332
844,30/04/2021,30,Abril,2021,Linea 1,Balbuena,6111
845,01/05/2021,1,Mayo,2021,Linea 1,Balbuena,4875
846,02/05/2021,2,Mayo,2021,Linea 1,Balbuena,3444
847,03/05/2021,3,Mayo,2021,Linea 1,Balbuena,6524
848,04/05/2021,4,Mayo,2021,Linea 1,Balbuena,6551
849,05/05/2021,5,Mayo,2021,Linea 1,Balbuena,6055
851,07/05/2021,7,Mayo,2021,Linea 1,Balbuena,5883
853,09/05/2021,9,Mayo,2021,Linea 1,Balbuena,2875
854,10/05/2021,10,Mayo,2021,Linea 1,Balbuena,3291
855,11/05/2021,11,Mayo,2021,Linea 1,Balbuena,4888
856,12/05/2021,12,Mayo,2021,Linea 1,Balbuena,5066
857,13/05/2021,13,Mayo,2021,Linea 1,Balbuena,5163
858,14/05/2021,14,Mayo,2021,Linea 1,Balbuena,4144
859,15/05/2021,15,Mayo,2021,Linea 1,Balbuena,5656
860,16/05/2021,16,Mayo,2021,Linea 1,Balbuena,2769
861,17/05/2021,17,Mayo,2021,Linea 1,Balbuena,4994
862,18/05/2021,18,Mayo,2021,Linea 1,Balbuena,5502
863,19/05/2021,19,Mayo,2021,Linea 1,Balbuena,6682
864,20/05/2021,20,Mayo,2021,Linea 1,Balbuena,6443
865,21/05/2021,21,Mayo,2021,Linea 1,Balbuena,6653
866,22/05/2021,22,Mayo,2021,Linea 1,Balbuena,5796
867,23/05/2021,23,Mayo,2021,Linea 1,Balbuena,2685
868,24/05/2021,24,Mayo,2021,Linea 1,Balbuena,5995
869,25/05/2021,25,Mayo,2021,Linea 1,Balbuena,6516
870,26/05/2021,26,Mayo,2021,Linea 1,Balbuena,5669
871,27/05/2021,27,Mayo,2021,Linea 1,Balbuena,6686
873,29/05/2021,29,Mayo,2021,Linea 1,Balbuena,5688
875,31/05/2021,31,Mayo,2021,Linea 1,Balbuena,6213
876,01/06/2021,1,Junio,2021,Linea 1,Balbuena,6735
877,02/06/2021,2,Junio,2021,Linea 1,Balbuena,5793
878,03/06/2021,3,Junio,2021,Linea 1,Balbuena,5939
879,04/06/2021,4,Junio,2021,Linea 1,Balbuena,6279
881,06/06/2021,6,Junio,2021,Linea 1,Balbuena,4117
882,07/06/2021,7,Junio,2021,Linea 1,Balbuena,5554
883,08/06/2021,8,Junio,2021,Linea 1,Balbuena,6424
884,09/06/2021,9,Junio,2021,Linea 1,Balbuena,6349
886,11/06/2021,11,Junio,2021,Linea 1,Balbuena,6162
887,12/06/2021,12,Junio,2021,Linea 1,Balbuena,6185
888,13/06/2021,13,Junio,2021,Linea 1,Balbuena,3325
889,14/06/2021,14,Junio,2021,Linea 1,Balbuena,6021
890,15/06/2021,15,Junio,2021,Linea 1,Balbuena,7217
891,16/06/2021,16,Junio,2021,Linea 1,Balbuena,6582
892,17/06/2021,17,Junio,2021,Linea 1,Balbuena,6278
893,18/06/2021,18,Junio,2021,Linea 1,Balbuena,6496
894,19/06/2021,19,Junio,2021,Linea 1,Balbuena,5491
895,20/06/2021,20,Junio,2021,Linea 1,Balbuena,3272
896,21/06/2021,21,Junio,2021,Linea 1,Balbuena,4906
897,22/06/2021,22,Junio,2021,Linea 1,Balbuena,6664
898,23/06/2021,23,Junio,2021,Linea 1,Balbuena,6493
899,24/06/2021,24,Junio,2021,Linea 1,Balbuena,6365
900,25/06/2021,25,Junio,2021,Linea 1,Balbuena,5788
901,26/06/2021,26,Junio,2021,Linea 1,Balbuena,6241
902,27/06/2021,27,Junio,2021,Linea 1,Balbuena,3389
903,28/06/2021,28,Junio,2021,Linea 1,Balbuena,6407
904,29/06/2021,29,Junio,2021,Linea 1,Balbuena,6162
905,30/06/2021,30,Junio,2021,Linea 1,Balbuena,6266
906,01/01/2021,1,Enero,2021,Linea 1,Moctezuma,4382
907,02/01/2021,2,Enero,2021,Linea 1,Moctezuma,8071
908,03/01/2021,3,Enero,2021,Linea 1,Moctezuma,7868
909,04/01/2021,4,Enero,2021,Linea 1,Moctezuma,13192
910,05/01/2021,5,Enero,2021,Linea 1,Moctezuma,10845
911,06/01/2021,6,Enero,2021,Linea 1,Moctezuma,11675
912,07/01/2021,7,Enero,2021,Linea 1,Moctezuma,13442
913,08/01/2021,8,Enero,2021,Linea 1,Moctezuma,13296
930,25/01/2021,25,Enero,2021,Linea 1,Moctezuma,8962
931,26/01/2021,26,Enero,2021,Linea 1,Moctezuma,9613
932,27/01/2021,27,Enero,2021,Linea 1,Moctezuma,8594
933,28/01/2021,28,Enero,2021,Linea 1,Moctezuma,9229
934,29/01/2021,29,Enero,2021,Linea 1,Moctezuma,9806
935,30/01/2021,30,Enero,2021,Linea 1,Moctezuma,7531
936,31/01/2021,31,Enero,2021,Linea 1,Moctezuma,4874
937,01/02/2021,1,Febrero,2021,Linea 1,Moctezuma,7291
938,02/02/2021,2,Febrero,2021,Linea 1,Moctezuma,8988
939,03/02/2021,3,Febrero,2021,Linea 1,Moctezuma,8917
940,04/02/2021,4,Febrero,2021,Linea 1,Moctezuma,8628
941,05/02/2021,5,Febrero,2021,Linea 1,Moctezuma,9392
942,06/02/2021,6,Febrero,2021,Linea 1,Moctezuma,8369
943,07/02/2021,7,Febrero,2021,Linea 1,Moctezuma,5997
945,09/02/2021,9,Febrero,2021,Linea 1,Moctezuma,10217
946,10/02/2021,10,Febrero,2021,Linea 1,Moctezuma,9855
947,11/02/2021,11,Febrero,2021,Linea 1,Moctezuma,9288
948,12/02/2021,12,Febrero,2021,Linea 1,Moctezuma,11144
949,13/02/2021,13,Febrero,2021,Linea 1,Moctezuma,9081
951,15/02/2021,15,Febrero,2021,Linea 1,Moctezuma,10546
952,16/02/2021,16,Febrero,2021,Linea 1,Moctezuma,10117
953,17/02/2021,17,Febrero,2021,Linea 1,Moctezuma,11209
954,18/02/2021,18,Febrero,2021,Linea 1,Moctezuma,11057
955,19/02/2021,19,Febrero,2021,Linea 1,Moctezuma,10343
956,20/02/2021,20,Febrero,2021,Linea 1,Moctezuma,11813
957,21/02/2021,21,Febrero,2021,Linea 1,Moctezuma,4769
958,22/02/2021,22,Febrero,2021,Linea 1,Moctezuma,10284
959,23/02/2021,23,Febrero,2021,Linea 1,Moctezuma,11583
960,24/02/2021,24,Febrero,2021,Linea 1,Moctezuma,10566
961,25/02/2021,25,Febrero,2021,Linea 1,Moctezuma,11103
962,26/02/2021,26,Febrero,2021,Linea 1,Moctezuma,10855
